STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
3653.0,DODDAKERE TANK,TANK,KARNATAKA,19.0,35.0,4.9,7.3,6.7,7.7,190,580,2.00,10.00,0.10,4.48,410,63000,3500,540000
3656.0,NALLIKATTE KERE TANK,TANK,KARNATAKA,26.0,28.0,5.0,5.6,7.0,7.6,340,470,2.00,3.00,0.10,0.20,320,460,2800,4000
3657.0,KAACHACHALLI KOPPALUKERE TANK,TANK,KARNATAKA,24.0,28.0,1.9,4.4,7.9,8.8,980,8900,4.00,34.00,0.30,1.20,240,700,3300,6300
3658.0,KALLAKATTE KERE TANK,TANK,KARNATAKA,24.0,26.0,4.6,5.4,8.0,8.2,410,470,3.00,3.00,0.20,0.20,320,610,2800,4000
3659.0,MATHANA KERE TANK,TANK,KARNATAKA,24.0,28.0,1.2,4.2,7.2,7.7,610,1310,4.00,7.00,0.20,0.80,920,3300,9200,35000
3660.0,HUNASINA KERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,6.2,7.1,8.1,350,890,2.00,3.00,0.10,0.30,390,1400,3500,11000
3661.0,KOKKANAGHATTADODDAKERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,8.3,8.3,9.9,460,1800,4.00,8.00,0.20,0.50,220,630,2200,5400
3662.0,KAWSHIKAKERE TANK,TANK,KARNATAKA,23.0,25.0,4.6,5.6,7.7,8.1,260,420,2.00,3.00,0.10,0.20,93,340,1100,2200
3663.0,JOLADAKATTE TANK,TANK,KARNATAKA,24.0,26.0,4.8,5.6,7.7,8.2,450,640,2.00,3.00,0.10,0.20,110,450,1300,3500
3664.0,BASAVANAHALLIKERE TANK,TANK,KARNATAKA,24.0,25.0,4.1,4.6,7.8,8.0,390,530,2.00,3.00,0.10,0.20,240,680,2200,4000
3665.0,LINGAPPANAKATTE TANK,TANK,KARNATAKA,24.0,26.0,4.4,5.8,7.8,8.2,470,700,2.00,3.00,0.20,0.30,120,470,2100,4300
3666.0,GANIGARAHOSAHALLIKERE TANK,TANK,KARNATAKA,24.0,28.0,4.5,5.2,7.8,8.2,250,470,2.00,3.00,0.10,0.10,170,260,1200,3200
3667.0,SATHENAHALLIDODDAKERE TANK,TANK,KARNATAKA,24.0,27.0,4.7,6.6,7.9,8.4,460,720,2.00,3.00,0.10,0.30,140,450,1700,3500
3668.0,SODHARAHALLIKERE TANK,TANK,KARNATAKA,24.0,28.0,5.7,6.8,7.8,8.2,340,470,2.00,3.00,0.10,0.40,170,460,2100,4300
3669.0,SHELERAMANAHALLIKERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,6.6,7.4,8.2,350,580,2.00,3.00,0.10,0.30,110,330,1500,4300
3670.0,HAINARAKATTE TANK,TANK,KARNATAKA,25.0,28.0,4.4,4.8,7.7,7.8,180,340,2.00,2.20,0.10,0.10,130,320,920,1700
3671.0,HANUMANTHAPURAKATTE TANK,TANK,KARNATAKA,25.0,28.0,4.9,7.0,7.5,8.2,340,470,2.00,3.00,0.10,0.20,120,270,1700,2800
3672.0,SANKALAPURAKERE TANK,TANK,KARNATAKA,25.0,27.0,4.9,5.6,7.6,7.8,210,410,2.00,3.00,0.10,0.20,70,220,920,1700
3673.0,HAVALIKERE TANK,TANK,KARNATAKA,24.0,27.0,3.4,5.5,7.6,8.2,440,1310,2.00,4.00,0.10,0.80,170,780,2100,5400
3674.0,SATHAMANGALAKERE TANK,TANK,KARNATAKA,24.0,27.0,5.0,5.3,7.4,7.9,180,320,2.00,3.00,0.10,0.20,94,210,920,1700
3675.0,B KALEHALLIKERE TANK,TANK,KARNATAKA,25.0,26.0,4.6,5.0,6.8,7.6,200,260,2.00,2.00,0.10,0.20,92,390,940,2200
3676.0,THAVENAHALLIKERE TANK,TANK,KARNATAKA,24.0,27.0,5.2,6.1,7.4,7.6,210,260,2.00,2.00,0.10,0.20,140,390,1300,2200
3677.0,SHARANABAWESHWARA KERE TANK,TANK,KARNATAKA,27.0,30.0,0.0,7.8,8.4,8.8,1202,2351,7.00,16.00,0.00,0.14,790,1700,2400,5400
3681.0,ANGOL MI TANK,TANK,KARNATAKA,21.0,34.0,0.0,11.1,6.7,8.7,264,889,4.00,14.50,0.00,38.60,900,1800,1600,3200
3682.0,KAKATI POND,TANK,KARNATAKA,21.0,30.0,3.0,11.0,8.0,10.2,581,7540,1.30,22.00,0.00,59.30,280,1800,1600,3200
3683.0,HEREKERE TANK,TANK,KARNATAKA,23.0,26.0,4.2,5.9,7.2,8.3,880,1720,7.20,28.00,1.13,2.20,130,900,849,1800
3684.0,KELEGERE TANK,TANK,KARNATAKA,23.0,26.0,7.1,7.3,7.3,8.4,310,1430,3.20,3.80,0.43,0.88,50,900,275,1800
3686.0,NIRASAGARAKERE TANK,TANK,KARNATAKA,23.0,26.0,7.2,7.6,7.2,8.4,210,624,2.40,2.90,0.19,0.41,13,225,45,1600
3687.0,NUGGIKERE TANK,TANK,KARNATAKA,23.0,25.0,6.6,6.9,7.2,8.2,340,1065,3.30,3.90,0.29,1.10,35,225,170,550
3688.0,SUDANAKERE TANK,TANK,KARNATAKA,23.0,25.0,6.4,7.2,7.4,8.4,630,1160,0.80,3.80,0.52,0.86,25,900,140,1800
3689.0,SOMESHWARAKERE TANK,TANK,KARNATAKA,23.0,25.0,6.1,6.8,7.2,7.9,670,1187,3.80,5.40,0.72,1.40,35,900,197,1800
3690.0,UNAKALKERE TANK,TANK,KARNATAKA,23.0,26.0,6.6,7.2,7.1,8.3,410,1620,3.60,4.50,0.47,1.11,35,900,1405,1800
3691.0,VIMANABHUTHIKERE TANK,TANK,KARNATAKA,26.0,31.0,6.5,7.3,6.9,7.8,12,226,2.10,3.50,BDL,0.36,170,500,500,900
3692.0,KUNDUVADAKERE TANK,TANK,KARNATAKA,26.0,31.0,5.3,7.4,7.4,8.1,150,370,2.40,3.50,0.00,0.30,220,900,500,2200
3693.0,BHATHIKERE TANK,TANK,KARNATAKA,26.0,31.0,4.8,7.2,6.7,8.2,200,917,2.40,25.00,BDL,3.00,5000,50000,7000,70000
3694.0,SHANTHISAGARKERE TANK,TANK,KARNATAKA,26.0,30.0,6.3,7.5,6.9,8.4,171,640,2.60,3.00,0.00,0.42,500,1400,900,2800
3695.0,KONDAGGIKERE TANK,TANK,KARNATAKA,26.0,28.0,5.9,6.9,6.6,8.1,200,244,2.40,7.00,0.00,0.72,500,1700,2200,16000
3696.0,AIANAKERE TANK,TANK,KARNATAKA,26.0,31.0,4.3,6.3,6.8,8.3,1040,1350,18.00,94.00,0.30,6.35,22000,170000,5000,350000
3697.0,MATTADAKERE TANK,TANK,KARNATAKA,28.0,29.0,4.0,5.9,7.2,8.3,256,900,5.00,5.00,0.00,3.00,1700,4000,3500,6000
4092.0,"MANCHALAPUR TANK, MANCHALAPUR,  RAICHUR TQ & DIST",TANK,KARNATAKA,26.0,30.0,5.4,5.8,9.1,9.2,3170,3688,9.00,36.00,0.10,0.31,,,,
4498.0,"SANAVALLI DAM, MUNGOD",TANK,KARNATAKA,24.0,27.0,6.9,7.8,6.8,7.4,109,596,2.30,2.60,0.16,0.56,17,350,140,700
4501.0,MANCHANABALE DAM,TANK,KARNATAKA,26.0,26.0,2.8,8.2,7.1,8.1,902,1355,5.00,9.00,1.80,4.00,330,9400,3500,92000
4502.0,RAMAMMANA KERE,TANK,KARNATAKA,26.0,26.0,3.2,8.1,6.9,8.3,713,1298,4.00,13.00,1.70,4.40,340,120000,3500,920000
4503.0,MADHURE TANK,TANK,KARNATAKA,25.0,29.0,1.8,7.4,6.0,8.2,170,432,BDL,20.00,0.74,5.00,84,94000,920,920000
4512.0,MANCHANABALE DAM,TANK,KARNATAKA,23.0,31.0,0.5,3.0,6.4,7.5,740,1577,32.00,92.00,3.40,12.00,7000,1500000,54000,16000000
4513.0,RAMAMMANA KERE,TANK,KARNATAKA,22.0,30.0,4.3,6.2,6.9,8.2,640,2020,3.00,38.00,0.77,9.70,1700,70000,16000,540000
4530.0,KAMMASANDRA TANK,TANK,KARNATAKA,21.0,25.0,0.5,4.8,6.6,7.6,1508,2374,5.00,75.00,3.83,40.00,460,280000,3500,1600000
4531.0,RAYASANDRA LAKE,TANK,KARNATAKA,20.0,25.0,0.6,6.6,6.5,7.6,1115,1718,5.00,16.00,7.00,9.90,7000,63000,54000,350000
4532.0,CHANDAPURA LAKE,TANK,KARNATAKA,20.0,25.0,1.6,5.5,6.6,7.6,1500,2014,4.00,18.00,7.00,16.00,700,79000,5400,920000
1383.0,"ORUVATHILKOTTA LAKE, KERALA",LAKE,KERALA,28.0,37.0,0.1,7.2,6.4,7.9,255,662,1.60,7.20,0.00,0.10,180,1500,430,2500
1385.0,"SASTHAMCOTTA LAKE, KERALA",LAKE,KERALA,18.0,22.0,6.2,7.4,6.0,7.2,114,132,1.20,2.00,0.44,0.70,40,200,170,430
1441.0,"ASHTHAMUDI LAKE AT QUILON, KERALA",LAKE,KERALA,19.0,25.0,3.4,5.6,7.5,8.1,18120,19350,1.40,4.00,0.98,2.90,260,680,480,920
1574.0,"PARAVUR, KERALA",LAKE,KERALA,19.0,23.0,5.4,6.6,7.4,8.0,12260,13980,1.40,2.20,0.79,1.60,100,200,220,410
1575.0,"VEMBANAD LAKE,KOCHI (OIL TANKER JETTY),  KERALA",LAKE,KERALA,25.0,32.0,2.5,8.4,6.8,8.0,1200,44000,0.80,3.60,0.00,2.31,430,140000,840,310000
1576.0,"PERIYAR LAKE AT THEKKADY, KERALA",LAKE,KERALA,23.0,31.0,6.2,7.9,6.8,7.9,41,60,0.10,0.90,0.02,0.07,2,790,2,1100
1577.0,"KODUNGALLOOR, KERALA",LAKE,KERALA,27.0,30.0,4.4,7.2,3.9,7.8,504,27500,0.20,2.00,0.00,1.38,220,2100,480,3400
1578.0,"KAYAMKULAM, KERALA",LAKE,KERALA,26.0,30.0,1.1,6.9,7.5,8.2,6458,65248,0.50,5.20,0.03,0.98,2,1800,20,2700
1579.0,"ALAPPUZHA, KERALA",LAKE,KERALA,26.0,32.0,2.9,7.7,6.8,7.6,506,5248,2.10,3.90,0.07,0.92,2,600,10,1100
1580.0,"POOKOTE, KERALA",LAKE,KERALA,24.0,34.0,5.1,9.0,6.7,7.9,19,43,0.30,2.60,0.10,0.13,2,40,18,102
2312.0,LAKE VEMBANAD AT PATHIRAMANAL  (ALAPPUZHA),LAKE,KERALA,26.0,31.0,6.1,7.9,6.8,7.5,713,9120,0.90,3.90,0.04,0.19,2,180,10,310
2318.0,PAZHASSI RESERVOIR (KANNUR),LAKE,KERALA,23.0,32.0,6.3,8.1,6.7,8.0,36,92,0.10,1.20,0.00,0.14,5,160,40,500
2328.0,RSVR AT MALAMPUZHA,LAKE,KERALA,24.0,32.0,6.2,7.8,6.8,7.6,82,130,0.60,2.80,0.00,2.00,2,490,2,700
2329.0,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,25.0,29.0,6.6,9.3,6.7,7.6,21,47,0.20,2.70,0.00,1.32,58,2500,110,4600
2330.0,RSVR AT EDAMALAYAR,LAKE,KERALA,25.0,30.0,6.4,9.2,6.8,8.0,19,37,0.20,3.00,0.00,0.21,4,250,10,320
3470.0,"VELLAYANI LAKE AT VANDITHADOM,  THIRUVANANTHAPURAM",LAKE,KERALA,28.0,35.0,0.1,6.2,5.8,7.5,120,225,0.40,6.40,0.00,0.10,100,940,400,2000
2325.0,POND AT (PADMANABHA) SREE  PADMANABHA SWAMY TEMPLE (TVPM),POND,KERALA,28.0,36.0,0.1,6.6,6.1,8.2,180,385,1.40,75.00,0.00,0.20,100,700,200,2600
3462.0,MANANCHIRA POND AT KOZHEKODE,POND,KERALA,27.0,33.0,6.6,9.8,7.0,8.1,50,100,0.00,1.00,0.01,0.50,10,600,49,700
1401.0,POND NEAR JUMA MASJID,POND,LAKSHADWEEP,26.6,31.0,,,7.2,8.0,643,1163,,,,,,,,
4557.0,POND C/O MOHIDHEEN PALLI,POND,LAKSHADWEEP,26.6,30.3,,,,,725,2360,,,,,,,,
4568.0,POND NEAR KULAPPINAKKAL,POND,LAKSHADWEEP,26.9,29.5,,,,,1036,1788,,,,,,,,
1373.0,"UPPER LAKE AT BHOPAL (INTAKE POINT),  M.P.",LAKE,MADHYA PRADESH,19.0,30.0,7.4,8.2,7.6,8.3,279,312,1.30,2.60,3.00,5.59,2,2,140,210
1374.0,LOWER LAKE AT BHOPAL OUTLET M.P.,LAKE,MADHYA PRADESH,19.0,29.0,6.4,7.9,7.7,8.3,340,396,5.20,8.00,5.35,16.63,70,240,920,1600
1466.0,"MULTAI TANK LAKE AT VILLA. KHARI ON  BETUL-AMRAVATI ROAD M.P(.RIVER TAPTI  NEAR AMARAWATI, ROAD BRIDGE AT  VILLAGE KHEDA)",LAKE,MADHYA PRADESH,25.0,29.0,8.1,8.4,7.4,8.1,248,384,1.30,1.40,0.00,2.29,2,2,150,1600
2128.0,KHANDARI RESERVOIR WATER OFF TAKE  POINT,LAKE,MADHYA PRADESH,16.5,30.6,7.4,8.3,7.1,8.3,217,435,1.10,1.80,0.20,1.34,2,12,BDL,40
2130.0,"MADHAV LAKE, SHIVPURI",LAKE,MADHYA PRADESH,12.0,36.0,5.0,7.8,7.1,8.7,320,1155,1.80,2.90,0.60,1.22,2,6,48,110
2131.0,YASHWANT SAGAR AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,5.9,8.0,7.4,8.6,291,1451,1.00,2.10,0.62,1.95,2,2,43,96
2132.0,BILAWALI TALAB AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,6.3,8.0,7.9,8.7,267,551,1.30,2.40,0.00,4.39,2,2,58,170
2133.0,SIRPUR TALAB AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,5.0,8.4,7.6,8.6,341,884,1.10,2.60,0.26,1.90,2,2,39,120
2134.0,NAGCHUN TALAB AT KHANDWA,LAKE,MADHYA PRADESH,18.0,28.0,6.2,7.8,7.1,8.8,220,450,1.00,1.40,0.01,1.16,2,2,7,70
2135.0,GOVINDGARH LAKE,LAKE,MADHYA PRADESH,20.5,32.0,6.2,7.4,7.1,7.8,270,399,0.90,1.50,0.12,0.41,2,2,BDL,47
2136.0,"SHAHPURA LAKE AT WEIR NEAR  AYUSHMAN HOSPITAL, BHOPAL",LAKE,MADHYA PRADESH,18.0,28.0,6.3,8.2,7.8,8.4,278,548,1.70,14.00,1.57,35.96,2,240,70,2600
2137.0,UPPER LAKE AT YATCH CLUB,LAKE,MADHYA PRADESH,19.0,31.0,7.1,8.4,7.7,8.6,264,294,2.10,2.90,4.37,5.84,2,2,70,280
2138.0,UPPER LAKE AT KARBALA CLUB,LAKE,MADHYA PRADESH,17.0,33.0,7.4,8.4,7.6,8.5,268,293,2.00,2.70,3.58,4.58,2,2,120,220
2139.0,UPPER LAKE AT BAIRAGARH CLUB,LAKE,MADHYA PRADESH,18.0,33.0,7.6,8.2,7.8,8.3,244,298,1.30,2.90,3.65,7.70,2,2,140,240
2140.0,"KERWA DAM NEAR REST HOUSE, BPL",LAKE,MADHYA PRADESH,17.0,29.0,6.4,8.9,7.5,8.3,250,283,1.60,3.00,1.50,2.75,2,2,22,94
2141.0,JANUNIA TALAB NEAR W/S,LAKE,MADHYA PRADESH,18.0,29.0,7.8,8.7,7.3,8.5,178,2328,1.30,2.80,0.16,3.56,2,2,70,210
2142.0,"KALISINDH RESERVOIR AT SARANGPUR,  RAJGARH",LAKE,MADHYA PRADESH,13.0,27.0,4.5,8.0,7.3,9.6,149,666,1.20,2.30,0.00,0.86,2,2,BDL,48
3296.0,CHORAL DAM NEAR INDORE,LAKE,MADHYA PRADESH,17.0,29.0,6.4,8.6,7.4,8.6,271,690,0.90,1.90,0.47,3.23,2,2,39,63
3845.0,KANHARGAON STOP DAM WATER SUPPLY  INTAKE OF CHHINDWARA TOWN,LAKE,MADHYA PRADESH,,,4.5,7.3,7.3,7.9,640,830,1.80,2.80,2.20,2.80,3,3,11,28
4614.0,SUPTAL JABALPUR,LAKE,MADHYA PRADESH,18.1,28.9,6.6,7.6,7.1,8.2,319,596,2.00,4.40,0.22,1.81,2,39,BDL,540
4615.0,GANGA SAGAR JABALPUR,LAKE,MADHYA PRADESH,18.0,32.1,6.4,7.5,7.3,8.3,350,642,2.00,5.20,0.29,2.61,2,48,BDL,540
4622.0,KOPTAL LAKE AT WATER SUPPLY INTAKE  POINT CHHATARPUR,LAKE,MADHYA PRADESH,18.0,32.0,6.8,7.2,7.3,8.4,224,362,0.90,1.20,0.00,0.46,2,2,2,24
3297.0,"MITHA TALAB, DEWAS",POND,MADHYA PRADESH,22.0,26.0,6.8,7.1,7.5,8.1,318,746,0.20,2.00,0.00,1.16,2,36,46,70
3298.0,POND WATER AT LAKODA,POND,MADHYA PRADESH,22.0,22.0,6.8,7.7,7.2,7.9,210,296,1.80,2.20,0.00,0.77,2,6,25,63
3299.0,HANUMANTAL JABALPUR,POND,MADHYA PRADESH,17.0,30.1,6.4,7.1,7.1,8.4,340,853,3.20,5.40,0.20,2.00,2,240,BDL,1100
3300.0,"RANITAL TALAB, JABALPUR",POND,MADHYA PRADESH,18.0,32.5,4.8,7.9,6.8,8.6,352,4620,2.10,13.00,0.28,3.64,2,350,BDL,1600
3301.0,MOTI TALAB AT BALAGHAT,POND,MADHYA PRADESH,13.9,35.9,6.1,8.0,7.3,7.8,320,4870,2.20,4.00,0.25,2.00,2,120,BDL,540
3302.0,"PIPLIYA PALA TALAB, INDORE",POND,MADHYA PRADESH,19.0,26.0,6.0,6.9,7.1,8.4,278,974,1.40,3.80,0.00,4.29,2,2,84,170
3303.0,"RANI TALAB, REWA",POND,MADHYA PRADESH,21.0,35.0,6.0,7.2,7.3,8.2,249,382,1.00,1.50,0.21,0.49,2,4,20,39
3304.0,"RIHAND RESRVOIR, SINGRAULI",POND,MADHYA PRADESH,20.0,40.0,6.2,7.6,7.2,7.6,130,580,1.60,2.00,0.00,0.80,2,2,11,21
3830.0,"GOKALPUR TALAB, DIST JABALPUR",POND,MADHYA PRADESH,15.8,27.9,6.2,8.2,7.3,8.3,239,796,2.20,7.20,0.00,2.00,2,140,BDL,430
3831.0,"DAL SAGAR TALAB, DIST SEONI",POND,MADHYA PRADESH,14.0,35.8,6.4,7.5,7.3,8.1,290,512,2.20,4.80,0.34,1.60,2,84,BDL,430
3849.0,SITAPAT TALAB DHAR,POND,MADHYA PRADESH,18.0,29.0,4.5,7.6,7.1,8.7,301,529,0.80,1.80,0.03,1.13,2,2,32,60
3850.0,BAGDOON TALAB PITHAMPUR SANJAY  JALASHAY PITHAMPUR,POND,MADHYA PRADESH,18.0,28.0,6.6,7.9,7.5,8.9,258,656,1.00,1.90,0.18,2.82,2,2,40,63
2129.0,PERIAT TANK NEAR WSS INTAKE POINT  JABALPUR,TANK,MADHYA PRADESH,16.1,29.9,7.2,8.1,7.2,8.3,233,3370,1.40,1.90,0.34,1.60,2,10,BDL,41
1425.0,LOKTAK LAKE AT THANA,LAKE,MANIPUR,15.0,29.0,6.5,7.9,6.9,7.4,26,358,2.50,4.30,0.02,0.03,2,5,25,200
1426.0,LOKTAK LAKE AT BISHNUPUR,LAKE,MANIPUR,15.0,29.0,7.1,8.2,6.9,7.8,130,2442,2.20,4.50,0.03,0.03,2,55,20,90
1629.0,LOKTAK LAKE AT SENDRA,LAKE,MANIPUR,15.0,29.0,5.2,8.1,6.9,7.5,120,347,2.50,3.60,0.02,0.03,2,10,15,120
1630.0,LOKTAK LAKE AT KARANG ISLAND,LAKE,MANIPUR,16.0,28.0,5.8,7.7,7.2,7.5,150,411,2.20,3.80,0.02,0.03,2,2,10,100
2837.0,PUMLEN LAKE AT TOKPACHING,LAKE,MANIPUR,16.0,28.2,4.4,8.2,7.0,7.5,105,3405,2.10,4.70,0.02,0.03,2,15,20,280
2839.0,PUKHRI AT LANGMEIDONG,POND,MANIPUR,16.0,28.0,6.4,8.1,6.7,7.5,201,311,2.90,3.80,0.03,0.03,2,45,20,142
2840.0,LAMJAO PUKHURI AT ACHOUBA,POND,MANIPUR,16.0,29.0,6.1,7.9,7.1,7.6,167,297,2.50,26.00,0.00,0.03,2,15,40,185
2841.0,HIRANMEI PUKHURI AT THOUBAL,POND,MANIPUR,16.0,29.0,5.1,8.1,6.7,7.5,51,430,2.40,4.10,0.02,0.03,2,25,45,130
2842.0,LANGMEIDONG PUKHURI AT THOUBAL,POND,MANIPUR,16.0,28.8,6.8,8.1,6.4,7.4,220,334,2.70,3.80,0.02,0.03,2,20,30,120
2843.0,POND AT LALAMBUNG,POND,MANIPUR,18.0,29.0,4.5,7.3,7.1,7.5,210,451,1.50,3.40,0.03,0.03,2,15,30,70
2844.0,LILONG PUKHURI,POND,MANIPUR,19.0,29.0,6.8,7.8,7.1,7.6,142,3315,2.70,3.80,0.02,0.03,2,10,20,170
2845.0,POND AT NGAIRANGBAM,POND,MANIPUR,19.0,31.0,7.1,7.9,6.9,7.8,91,311,2.40,4.10,0.02,0.03,2,20,45,150
2846.0,POND AT MOIDANGPOK,POND,MANIPUR,19.0,30.0,6.9,8.1,7.1,7.6,75,2552,2.60,3.90,0.02,0.03,2,20,35,55
2847.0,POND AT MAIBAM LOKPACHING,POND,MANIPUR,18.0,29.0,6.4,8.2,6.7,7.6,120,407,2.40,3.40,0.02,0.03,2,25,15,80
2848.0,POND AT KAKWA BAZAR,POND,MANIPUR,20.0,29.0,4.8,7.4,7.1,7.9,242,550,2.20,3.30,0.03,0.03,2,25,60,140
2849.0,CHANAM PUKHURI,POND,MANIPUR,18.0,29.0,5.4,7.2,7.0,7.9,249,463,2.10,3.20,0.02,0.03,2,5,95,200
2850.0,NINGTHEM PUKHURI,POND,MANIPUR,19.0,31.0,5.9,7.1,6.8,7.6,41,476,2.80,3.60,0.02,0.03,2,55,50,495
2851.0,POND AT KONGBA BAZAR,POND,MANIPUR,18.0,31.0,4.0,7.4,6.8,8.8,345,600,2.20,3.60,0.03,0.03,2,50,65,525
1347.0,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15.0,25.0,5.4,6.8,7.0,7.5,81,133,5.20,8.40,0.33,1.52,540,2700,1400,4900
1348.0,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,11.0,19.0,6.2,7.4,6.9,7.6,137,158,3.80,4.80,0.25,0.83,240,2200,630,4800
1459.0,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,12.0,23.0,6.6,7.5,6.8,7.2,38,59,1.40,2.00,0.26,0.71,12,33,84,240
3346.0,UMIAM LAKE AT OUTFALL OF UMIAM RIVER  INTO LAKE,LAKE,MEGHALAYA,15.0,24.0,4.2,5.9,6.9,7.5,93,182,6.00,9.50,0.39,1.70,790,2700,1500,5800
3347.0,UMIAM LAKE AT MIDDLE POINT,LAKE,MEGHALAYA,15.0,25.0,5.7,6.8,7.2,8.0,85,135,5.00,8.10,0.36,1.61,410,2700,1100,4700
3348.0,UMIAM LAKE ATNEAR UNITED CHRISTIAN  COLLEGE,LAKE,MEGHALAYA,16.0,24.0,5.2,7.0,7.1,8.1,90,140,5.20,8.80,0.25,1.26,580,2400,1200,6300
3349.0,"TASEK LAKE AT SONGSAK (NAPHAK),",LAKE,MEGHALAYA,16.0,32.0,6.5,7.7,6.8,7.6,62,83,1.50,2.30,0.25,0.46,21,47,110,280
3723.0,"TAMDIL LAKE, SAITUAL",LAKE,MIZORAM,12.0,27.0,5.4,9.1,5.9,7.8,78,78,1.50,1.90,0.00,0.19,,,,
3722.0,LAWBUAI FISHPOND,POND,MIZORAM,15.0,28.0,3.1,8.9,6.9,7.5,241,241,0.90,2.20,0.02,0.22,,,,
3755.0,"POND NEAR THERMAL POWER PLANT,  BAIRABI",POND,MIZORAM,15.0,25.0,3.6,7.8,6.5,8.0,210,210,1.90,1.90,0.00,0.16,,,,
3743.0,"PHE RESERVOIR, HELIPAD, NEW SAIHA",TANK,MIZORAM,16.0,20.0,4.9,9.3,5.2,7.5,38,38,1.10,1.70,0.00,0.16,,,,
2886.0,"PUDUMPUKHURI, DIMAPUR",LAKE,NAGALAND,22.1,35.0,1.1,6.6,7.0,8.5,107,149,1.30,2.70,0.08,1.20,,,,
2887.0,"BANGLA FISHERY, DIMAPUR",LAKE,NAGALAND,19.4,33.4,2.6,6.1,6.9,7.7,141,181,1.20,2.70,0.09,2.60,,,,
2437.0,CHILKA LAKE AT SATAPADA (RAMSAR SITE),LAKE,ODISHA,20.0,30.0,6.4,8.4,6.6,8.2,1606,44390,0.80,2.20,0.20,1.24,20,1700,78,3500
2438.0,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,17.0,36.0,4.9,8.1,6.6,8.4,80,234,0.80,2.10,0.11,0.98,20,3500,170,5400
3953.0,CHILKA AT RAMBHA,LAKE,ODISHA,13.0,28.0,6.2,8.5,7.4,8.4,9842,32150,1.20,2.50,0.13,4.50,2,1100,BDL,4900
3954.0,TAMPADA LAKE AT CHHATRAPUR,LAKE,ODISHA,14.0,28.0,3.5,10.0,6.7,8.4,364,1385,1.80,6.60,0.12,1.31,BDL,3500,BDL,5400
3955.0,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,18.0,37.0,5.6,7.9,6.6,8.0,104,213,0.70,1.90,0.13,1.15,20,1400,490,4300
3956.0,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,18.0,37.0,5.2,8.6,6.5,7.8,108,203,0.30,2.80,0.11,1.49,40,4600,210,7000
3957.0,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,17.0,37.0,5.6,9.2,6.6,7.8,102,215,0.60,1.90,0.12,3.15,20,3300,130,4600
2431.0,BINDUSAGAR ( RELIGIOUS POND OF  BHUBANESWAR CITY) (NORTH) (LINGRAJ  TEMPLE),POND,ODISHA,17.0,31.0,5.4,10.4,6.7,8.3,334,560,1.00,2.90,0.02,9.86,45,54000,170,92000
2432.0,NARENDRA POKHARI ( RILIGIOUS POND OF  PURI CITY),POND,ODISHA,20.0,29.0,2.4,11.8,7.2,8.8,707,1317,1.60,8.70,0.11,3.55,2,16000,BDL,16000
2433.0,MARKANDA POKHARI ( RILIGIOUS POND OF  PURI CITY),POND,ODISHA,20.0,30.0,3.9,17.5,7.2,9.0,604,796,2.10,10.10,0.20,10.82,BDL,17000,BDL,54000
2434.0,INDRADYUMNA TANK ( RILIGIOUS POND OF  PURI CITY),POND,ODISHA,20.0,30.0,2.2,10.6,7.2,8.5,278,653,1.90,6.80,0.15,2.45,20,16000,78,17000
2435.0,SWETAGANGA ( RILIGIOUS POND OF PURI  CITY),POND,ODISHA,21.0,29.0,2.0,17.1,6.9,9.2,246,1368,2.00,21.60,0.19,8.95,20,2400,45,16000
2436.0,PARVATI SAGAR ( RILIGIOUS POND OF PURI  CITY),POND,ODISHA,22.0,30.0,2.4,15.2,7.0,8.5,260,576,2.70,29.90,0.13,1.90,130,16000,220,22000
3962.0,JAGANNATH SAGAR POND OF JEYPORE,POND,ODISHA,20.0,30.0,6.0,7.6,7.2,8.4,166,434,1.40,2.40,0.16,2.34,20,1700,68,4900
3963.0,RANIGUDA POND,POND,ODISHA,21.0,30.0,3.2,10.8,7.0,8.7,489,1049,1.30,9.80,0.17,4.72,20,16000,78,16000
1396.0,OUSTERI LAKE,LAKE,PUDUCHERRY,22.0,28.0,3.6,8.9,7.6,7.8,320,447,1.70,4.20,0.02,0.11,220,300,500,500
